upstart_id	freebase_id	confidence
994	/m/01rt5y	45.45
995	/m/0649kb	46.0
996	/m/03byg2j	37.19
997	/m/042m_h	44.23
998	/m/06fmby	41.92
999	/m/037lzp	42.08
1000	/m/04hxv3	41.83
1001	/m/09kwc6	45.54
1002	/m/0gf1ck	45.63
1003	/m/09bxtf	42.67
1004	/m/07gp_k	45.96
1005	/m/0848cz	45.62
1006	/m/0g10fh	41.98
1007	/m/02p_5h	45.62
1008	/m/074lty	48.41
1009	/m/02m0v4	45.57
1010	/m/01953q	42.15
1011	/m/01jblh	42.14
1012	/m/025t9z5	45.95
1013	/m/017d77	41.87
1014	/m/04wlz2	42.28
1015	/m/025yq_6	41.17
1016	/m/03pv4p	42.16
1017	/m/07109q	45.98
1018	/m/03klg_	41.95
1019	/m/0d0hk9	45.54
1020	/m/07jfym	48.78
1021	/m/03vllp	48.31
1022	/m/02sl5r	42.27
1023	/m/035l95	48.4
1024	/m/02jmst	44.53
1025	/m/036gyz	45.5
1026	/m/05nhjj	45.47
1027	/m/0pmcz	46.48
1028	/m/0bn4c8	41.99
1029	/m/05j813	45.6
1030	/m/02r09v0	41.86
1031	/m/06gg7w	41.9
1032	/m/02l8k2	41.94
1033	/m/01ddxw	42.2
1034	/m/0b17f	41.86
1035	/m/02qw_v	50.41
1036	/m/02qxvp3	41.91
1037	/m/043nj8	41.94
1038	/m/0g1x5x	48.41
1039	/m/02c9dj	49.22
1040	/m/08r5w6	45.79
1041	/m/0c7g9x	45.56
1042	/m/09fff8	45.49
1043	/m/01xyvs	42.14
1044	/m/06f9b3	45.57
1045	/m/084cp4	45.71
1046	/m/09tbsh	48.63
1047	/m/0bwkcj	41.93
1048	/m/07h7xf	42.36
1049	/m/06qrlj	45.79
1050	/m/05mz1m	42.15
1051	/m/09c0ln	46.53
1052	/m/017zq0	45.77
1053	/m/04pqkc	48.35
1054	/m/041b09	45.46
1055	/m/04vdjf	45.49
1056	/m/05b9mw	45.76
1057	/m/059lqq	45.59
1058	/m/02jwl7	45.76
1059	/m/04vz9r	48.66
1060	/m/022s82	59.01
1061	/m/09l03d	37.75
1062	/m/0clvxmk	51.46
1063	/m/0clvxp2	51.46
1064	/m/0clvxpr	51.46
1065	/m/0clvxst	51.46
1066	/m/0clvxnn	51.46
1067	/m/0clvxqm	51.46
1068	/m/041j50	28.76
1069	/m/0clvxqd	51.64
1070	/m/0cngqmt	53.13
1071	/m/02qm489	48.1
1072	/m/01smn5	43.14
1073	/m/03pxfy	45.6
1074	/m/03zj9	42.3
1075	/m/03y54x	42.18
1076	/m/0ft5nk	45.53
1077	/m/0hqqd	48.59
1078	/m/017fqp	45.48
1079	/m/06bmr3	48.74
1080	/m/0803wp	48.3
1081	/m/02m0vy	45.52
1082	/m/05cf4r	32.66
1083	/m/04cvp70	45.58
1084	/m/0cp4m6x	40.47
1085	/m/067m9s	41.21
1086	/m/017z88	50.01
1087	/m/0jn57	42.11
1088	/m/03_kf6	48.44
1089	/m/049dk	49.72
1090	/m/0g3rqx	45.61
1091	/m/0dbm84	41.85
1092	/m/0bt09t	42.25
1093	/m/0c06p_	42.2
1094	/m/02pwzz	45.52
1095	/m/0b41vt	45.53
1096	/m/065mwy	45.68
1097	/m/03p2qq	45.62
1098	/m/02r4zzz	36.83
1099	/m/02d3zd	41.92
1100	/m/0gsyr3	41.94
1101	/m/0599x9	36.84
1102	/m/02t20y	59.71
1103	/m/090985	35.93
1104	/m/048n4z	45.52
1105	/m/0cr03v	41.91
1106	/m/06wf4l	45.52
1107	/m/01rr31	50.93
1108	/m/076ngd	45.69
1109	/m/03k6_y	42.12
1110	/m/0ggzt3	48.54
1111	/m/0cbhfb	45.73
1112	/m/05cx_7	45.76
1113	/m/04t8t7	48.55
1114	/m/026wffg	42.12
1115	/m/0clvmz9	45.52
1116	/m/02xw3x	42.27
1117	/m/04f2nf	45.52
1118	/m/03598l	41.95
1119	/m/02_79b	41.97
1120	/m/01lgjy	41.97
1121	/m/0btx82	41.87
1122	/m/035f2w	45.42
1123	/m/01t8lq	42.13
1124	/m/02wc4j	45.8
1125	/m/07439d	45.91
1126	/m/03dhkq	41.89
1127	/m/0c9xxb	45.85
1128	/m/02_7bx	46.01
1129	/m/046l8v	41.99
1130	/m/0986gf	42.1
1131	/m/01qbqb	42.06
1132	/m/01kgkj	45.7
1133	/m/03p311	42.19
1134	/m/0fxcj	48.72
1135	/m/0c7bsd	41.97
1136	/m/02bpy_	42.21
1137	/m/07xcwy	45.45
1138	/m/06y8vm	42.27
1139	/m/02wcn9x	30.57
1140	/m/06rpg5	41.87
1141	/m/026m8mg	36.45
1142	/m/0ym1n	42.49
1143	/m/04lbmb	45.69
1144	/m/03fmff	77.11
1145	/m/03fmfs	47.86
1146	/m/01z3y8	42.34
1147	/m/058nht	45.57
1148	/m/03bcdd	38.69
1149	/m/09j7m9	41.88
1150	/m/02p36y	48.38
1151	/m/056gv2	45.69
1152	/m/01yp_k	41.87
1153	/m/023dhr	42.88
1154	/m/09538z	42.09
1155	/m/0cdpf1	51.86
1156	/m/0952mf	45.86
1157	/m/01_qcn	47.94
1158	/m/07yn3x	32.8
1159	/m/01bzw5	45.91
1160	/m/05b66g	45.57
1161	/m/040xhg	42.11
1162	/m/02pjfr2	50.64
1163	/m/049rdj	42.1
1164	/m/02m0y5	45.53
1165	/m/08_462	41.85
1166	/m/02zktk	41.93
1167	/m/08b2fl	41.86
1168	/m/0b7zhc	42.12
1169	/m/01ny2p	45.37
1170	/m/05qs7g	45.4
1171	/m/088x3v	45.51
1172	/m/0cfvxn	33.8
1173	/m/0lbfv	45.67
1174	/m/015q8z	45.63
1175	/m/04ftdq	43.07
1176	/m/04sylm	45.6
1177	/m/037sfm	42.22
1178	/m/096dk9	45.5
1179	/m/02vpf9	48.22
1180	/m/03sbhm	25.66
1181	/m/0f1tk1	36.0
1182	/m/07rg6_	41.93
1183	/m/02zb9f	42.15
1184	/m/0jfwq	41.91
1185	/m/07dfv8	37.81
1186	/m/05m9d6	45.73
1187	/m/042d5c	45.57
1188	/m/0d9w1b	41.95
1189	/m/03m5h6	45.5
1190	/m/05jw19	41.93
1191	/m/05l0ry	41.89
1192	/m/060bzn	45.48
1193	/m/033s3h	42.03
1194	/m/0bq1cy	41.9
1195	/m/0788m6	49.19
1196	/m/04vwz2	48.22
1197	/m/0cqj1g	50.74
1198	/m/072g9j	45.42
1199	/m/02yrlr	44.64
1200	/m/04p1g_	45.55
1201	/m/0clvm_w	42.05
1202	/m/04pkl7	42.1
1203	/m/02zkz7	45.82
1204	/m/0fqckm	42.05
1205	/m/02jjrb	42.32
1206	/m/03gqp5	48.53
1207	/m/022jr5	45.79
1208	/m/02ck63	45.47
1209	/m/084wcs	41.92
1210	/m/038133	42.36
1211	/m/0clvnmr	48.19
1212	/m/07ymzn	37.02
1213	/m/04985n	41.58
1214	/m/03f43j	42.07
1215	/m/021nbr	42.17
1216	/m/02fgdx	42.62
1217	/m/0fd6_b	48.32
1218	/m/01jlrt	45.52
1219	/m/02kvm_	41.11
1220	/m/061s54	50.26
1221	/m/03mhg2x	50.97
1222	/m/09813x	39.97
1223	/m/07dhtr	48.24
1224	/m/0bv41_	45.63
1225	/m/025y7d	27.26
1226	/m/02zc7f	48.72
1227	/m/02qzh8f	42.21
1228	/m/046lb6	41.57
1229	/m/07k5c65	42.02
1230	/m/08p7gf	42.07
1231	/m/03dywv	45.53
1232	/m/071d9q	42.08
1233	/m/09l4v4	46.8
1234	/m/05cdzm	41.98
1235	/m/04c969	42.22
1236	/m/0288zy	41.86
1237	/m/0f2lw0	48.51
1238	/m/03nm0d	48.46
1239	/m/02xw0n	51.55
1240	/m/02xw0_	48.83
1241	/m/027df3	45.58
1242	/m/08xjzq	41.64
1243	/m/01qfbg	42.05
1244	/m/06kjlb	45.35
1245	/m/0bs3w5	45.34
1246	/m/05kb_g	48.36
1247	/m/019pwv	49.32
1248	/m/025z9kb	45.81
1249	/m/05kc17	48.35
1250	/m/02j07k	41.89
1251	/m/06w3d6	41.93
1252	/m/01605c	42.46
1253	/m/03816s	41.96
1254	/m/032kcc	53.81
1255	/m/0n6hp	52.26
1256	/m/01vr72	49.17
1257	/m/05tvkg	42.01
1258	/m/06nzh3	45.73
1259	/m/01flrh	45.64
1260	/m/0919wd	48.44
1261	/m/02pf10	42.2
1262	/m/0sxgh	45.83
1263	/m/0f34v4	41.97
1264	/m/02r5r1	37.14
1265	/m/0cbhgq	45.53
1266	/m/0clvtns	44.52
1267	/m/0clvt3g	47.23
1268	/m/0p7tb	45.65
1269	/m/04cwk0	45.52
1270	/m/02qv5c	45.64
1271	/m/07v8kl	36.22
1272	/m/0616sq	45.51
1273	/m/0b5cvt	39.47
1274	/m/03jsrt	48.57
1275	/m/03jjh2	41.77
1276	/m/06j6jn	48.34
1277	/m/02qn7vj	37.11
1278	/m/07yyt9	35.46
1279	/m/03ffrk	41.63
1280	/m/035n2s	41.9
1281	/m/06397b	45.56
1282	/m/0clw50m	49.52
1283	/m/03gxb4	45.81
1284	/m/08pz2w	45.65
1285	/m/05d9y_	46.3
1286	/m/06lp4j	45.99
1287	/m/08qt8_	45.58
1288	/m/0cwsyt	43.16
1289	/m/0fl8c2	45.71
1290	/m/04_xw0	45.56
1291	/m/06vm1s	41.89
1292	/m/03jpmp	45.55
1293	/m/025r1t	45.84
1294	/m/08sr6c	45.52
1295	/m/031n8c	50.08
1296	/m/03d405k	48.35
1297	/m/0ffkcx	48.41
1298	/m/01r4mx	48.35
1299	/m/08y_qb	48.63
1300	/m/0225x9	50.93
1301	/m/07p7yr	50.81
1302	/m/03cfts	50.69
1303	/m/046lfq	42.1
1304	/m/080b1zm	41.97
1305	/m/05vbq0	41.92
1306	/m/02j4r3	42.18
1307	/m/02zkw9	45.57
1308	/m/0cp41w	42.15
1309	/m/02z43f	45.58
1310	/m/0269kx	51.49
1311	/m/07nxcp	48.36
1312	/m/0590nq	45.54
1313	/m/07wmdl	45.39
1314	/m/025xlxk	45.74
1315	/m/02k5n5	45.73
1316	/m/02wzfhn	41.93
1317	/m/068q16	45.72
1318	/m/03pjnf	45.78
1319	/m/03p35n	45.42
1320	/m/05gx7	45.71
1321	/m/02x4wy4	48.39
1322	/m/05jk4j	45.62
1323	/m/08qqb8	42.02
1324	/m/074lkb	38.12
1325	/m/04jhhtm	48.54
1326	/m/04g5g8	48.51
1327	/m/03wy3k	45.55
1328	/m/026p2f	42.2
1329	/m/027y36f	48.56
1330	/m/05859c	48.4
1331	/m/019tfm	48.3
1332	/m/04bymm	43.45
1333	/m/06j6wl	41.99
1334	/m/092j8p	50.91
1335	/m/04hybc	41.59
1336	/m/02x60g	56.17
1337	/m/062ns0	41.94
1338	/m/026tkqd	45.86
1339	/m/02g8jt	43.92
1340	/m/04cz4r	37.94
1341	/m/0pb5s3f	45.6
1342	/m/015kpp	42.12
1343	/m/03cjf7t	45.53
1344	/m/05vq69	45.58
1345	/m/06mwdn	45.52
1346	/m/03hvk2	45.58
1347	/m/09qmsn	45.59
1348	/m/0d5jxq	45.58
1349	/m/035wtd	45.91
1350	/m/02662sv	46.78
1351	/m/04d_x2	49.83
1352	/m/04f0wp	45.52
1353	/m/03zz4c	41.93
1354	/m/0330qx	45.51
1355	/m/0799k8	41.98
1356	/m/02rlrtx	48.49
1357	/m/05l0dl	52.34
1358	/m/05cwl_	48.48
1359	/m/03sg1f	42.21
1360	/m/0br4tb	41.62
1361	/m/01t4_8	45.61
1362	/m/0ckbml	50.7
1363	/m/0ckbw_	48.28
1364	/m/0ccw5l	48.27
1365	/m/05zz47	48.26
1366	/m/08n1n8	45.63
1367	/m/035774	45.43
1368	/m/0c6sh7	41.94
1369	/m/04ctkj	48.31
1370	/m/026dw21	45.68
1371	/m/06wbpt	41.89
1372	/m/080b1cd	41.58
1373	/m/02z4y9h	41.95
1374	/m/02r5ns	45.99
1375	/m/0g5_n5	42.08
1376	/m/088tx8	42.07
1377	/m/06v5pm	48.56
1378	/m/058f22	45.68
1379	/m/08768q	47.52
1380	/m/085w68	29.27
1381	/m/0d1rhf	45.78
1382	/m/06v_pw	41.91
1383	/m/03c080b	42.12
1384	/m/0b4v6_	45.56
1385	/m/06xp6f	41.81
1386	/m/04x24m	45.59
1387	/m/04kn17	45.76
1388	/m/02g45h	42.14
1389	/m/02rqrs9	41.48
1390	/m/077v4q	48.38
1391	/m/02srbb	45.52
1392	/m/04ymwf	39.41
1393	/m/021q2j	52.05
1394	/m/0cz61q	50.68
1395	/m/069bq3	45.76
1396	/m/02hp85	42.14
1397	/m/02x2w7g	41.87
1398	/m/07f9lq	48.35
1399	/m/03bmmc	48.7
1400	/m/06js09	41.94
1401	/m/0c1wm0	41.89
1402	/m/04lsvw	41.99
1403	/m/02wbfcm	47.75
1404	/m/0234_c	42.92
1405	/m/09rppz	45.77
1406	/m/0bp8yw	48.33
1407	/m/08j8x9	45.98
1408	/m/03p37s	42.23
1409	/m/0196sy	42.3
1410	/m/0270c84	41.69
1411	/m/0g_cm6	45.58
1412	/m/0f7s3z	48.19
1413	/m/0bn3hs	42.16
1414	/m/08_n4m	33.75
1415	/m/0clvqq5	44.43
1416	/m/0clvn4k	40.93
1417	/m/06q47x	51.24
1418	/m/03ryds	43.76
1419	/m/0k1k6	42.32
1420	/m/026m0nc	48.51
1421	/m/04510r	39.89
1422	/m/04510r	28.76
1423	/m/029wyv	45.54
1424	/m/036mjy	41.96
1425	/m/0l0wv	50.24
1426	/m/05v84x	41.6
1427	/m/06sgl7	45.53
1428	/m/05j6xb	50.86
1429	/m/04m5kh	45.87
1430	/m/05pc4w	45.46
1431	/m/02h659	42.73
1432	/m/04ztyr	50.59
1433	/m/0fvr_n	41.97
1434	/m/0c0b79	42.14
1435	/m/0clf7n	42.16
1436	/m/074p4b	50.12
1437	/m/0gf14	43.61
1438	/m/03hk0td	48.41
1439	/m/04gz95	48.33
1440	/m/0252ym	42.19
1441	/m/04pvh0	45.59
1442	/m/0780xj	45.67
1443	/m/07vv0r	45.65
1444	/m/02qxg5d	37.35
1445	/m/09j1zb	48.45
1446	/m/01xk7r	48.64
1447	/m/057dm9	48.5
1448		0.0
1449	/m/027xx3	46.85
1450	/m/02ms6l	50.31
1451	/m/01rtm4	48.26
1452	/m/03jhs7	51.16
1453	/m/03xnjy	45.51
1454	/m/0bjqh	52.06
1455	/m/01hb1t	49.0
1456	/m/06l6nx	41.94
1457	/m/02dmch	42.28
1458	/m/01hyks	45.64
1459	/m/02w26k	42.12
1460	/m/035vyj	45.56
1461	/m/05mgfj	42.27
1462	/m/048lyc	41.9
1463	/m/01jn0v	41.73
1464	/m/0601rr	45.51
1465	/m/073d6w	42.03
1466	/m/01pdf0	42.14
1467	/m/09v50n	45.57
1468	/m/04xkv6	45.84
1469	/m/0h0ly0	43.58
1470	/m/071_8	49.87
1471	/m/06d3n0	41.86
1472	/m/0clvvx3	45.51
1473	/m/077kfc	45.6
1474	/m/035gt8	42.11
1475	/m/04wgdx	48.38
1476	/m/01kvrz	44.59
1477	/m/05cz3c	45.98
1478	/m/025vsqs	45.5
1479	/m/033q4k	45.58
1480	/m/0clvvzj	41.84
1481	/m/02r4cx	48.35
1482	/m/0h6sy3	45.54
1483	/m/026blmn	41.99
1484	/m/02zgk4	48.71
1485	/m/07_pb4	48.31
1486	/m/03kpzm	42.07
1487	/m/03hhs8	45.38
1488	/m/07dr45	45.69
1489	/m/06msjp	49.15
1490	/m/03tmkg	49.28
1491	/m/02f4s3	54.35
1492	/m/04qspr	52.8
1493	/m/06hf4j	46.34
1494	/m/01nyq0	48.23
1495	/m/03x33n	49.76
1496	/m/09j0nm	44.89
1497	/m/02m41x	45.59
1498	/m/0c341_	45.38
1499	/m/03gssq	45.59
1500	/m/02xw1b	48.35
1501	/m/02qdsnc	38.03
1502	/m/04nh9x	45.44
1503	/m/03zl22	48.27
1504	/m/02z8cv	45.65
1505	/m/099dnr	45.55
1506	/m/0dndw2	48.43
1507	/m/04gkgm4	42.0
1508	/m/072p91	41.86
1509	/m/029x7p	45.58
1510	/m/037p_w	45.91
1511	/m/05fs24	44.4
1512	/m/05c43hs	39.74
1513	/m/02wzy_n	45.64
1514	/m/09w0fj	38.8
1515	/m/02l1fn	45.78
1516	/m/0bv2wv	38.37
1517	/m/0411n85	45.72
1518	/m/05mwtgd	48.66
1519	/m/02xv_z	48.5
1520	/m/01x0jp	46.78
1521	/m/064dyn	44.63
1522		0.0
1523	/m/064dyn	39.54
1524	/m/09yvtz	45.57
1525	/m/06ykp	46.87
1526	/m/02x0s88	43.05
1527	/m/027h2p	41.7
1528	/m/027h2p	86.54
1529	/m/0clvn30	68.1
1530	/m/01g4c1	83.82
1531	/m/01jzyx	42.39
1532	/m/0dpn12	40.62
1533	/m/03p1tb	34.66
1534	/m/02bhj4	28.76
1535	/m/03p1pf	46.05
1536	/m/02bhj4	42.6
1537	/m/02q636	45.91
1538	/m/02ws5h	38.93
1539	/m/08wtb9	48.28
1540		0.0
1541	/m/0bdfpf	45.49
1542	/m/06b12g	48.65
1543	/m/01tntf	46.94
1544	/m/01q9x9	48.46
1545	/m/05t_dp	48.66
1546	/m/04pmt5	43.54
1547	/m/0m2_n	45.39
1548	/m/08ldcq	46.51
1549	/m/01lckm	48.2
1550	/m/03hf35	46.04
1551	/m/06f0mf	45.72
1552	/m/01r4jy	38.79
1553	/m/06t0hd	45.28
1554	/m/03bcpj	48.63
1555	/m/0l07h	40.69
1556	/m/0460f3	45.41
1557	/m/02zkpf	52.74
1558	/m/058z2d	45.37
1559	/m/04px0z	44.95
1560	/m/04px0z	28.76
1561	/m/016sd3	42.3
1562	/m/04hy37	41.75
1563	/m/04k0bn	41.94
1564	/m/071vbm	42.02
1565	/m/01vrdk	42.15
1566	/m/032c4q	48.6
1567	/m/042nh2	42.07
1568	/m/02r5qq	43.05
1569	/m/02np87	25.67
1570	/m/02q5v6	24.01
1571	/m/02r93z	19.81
1572	/m/02m990	42.42
1573	/m/02m94y	37.44
1574	/m/06_g9g	48.42
1575	/m/02m9jp	41.33
1576	/m/02qfp1	43.13
1577	/m/02qf_b	39.28
1578	/m/0281l_s	43.5
1579	/m/04m5b5	41.93
1580	/m/04sfxg	45.77
1581	/m/0g5rlck	41.73
1582	/m/0fl475	42.15
1583	/m/04907k	45.34
1584	/m/02z9p9	45.79
1585	/m/06tsq8	45.83
1586	/m/04c9df	48.1
1587	/m/04y6rq	51.01
1588	/m/04_f49	53.3
1589	/m/04xn1k	43.96
1590	/m/04_f7r	50.73
1591	/m/04_f96	48.52
1592	/m/09yl7p	42.16
1593	/m/0431vk	45.5
1594	/m/02ngbs	45.89
1595	/m/01sj9x	51.17
1596	/m/07533x	52.61
1597	/m/05g8fn	45.49
1598	/m/03bchl	42.08
1599	/m/03qnnt	41.91
1600	/m/07b52m	45.58
1601	/m/08rgnf	41.97
1602	/m/01r4ld	48.58
1603	/m/0l4qb	45.51
1604	/m/0bsmqw	45.67
1605	/m/0glc5x	50.66
1606	/m/0dlwdw	41.84
1607	/m/0971m8	41.93
1608	/m/043bb1	42.33
1609	/m/01ln5m	45.61
1610	/m/075lv_	41.87
1611	/m/069xk5	42.33
1612	/m/01mvt4	42.17
1613	/m/0f9jh4	36.81
1614	/m/052400	41.74
1615	/m/04m59d	45.58
1616	/m/0clvmzj	49.48
1617	/m/02qv62	45.79
1618	/m/04f4tn	42.93
1619	/m/02km0m	86.14
1620	/m/03k_7l	45.77
1621	/m/027g83d	45.61
1622	/m/05cf0c	41.86
1623	/m/035g_2	61.13
1624	/m/035h0h	28.32
1625	/m/02ccqg	74.42
1626	/m/0cn158	45.71
1627	/m/0288bq	50.63
1628	/m/0810kg	45.26
1629	/m/02fr_8	51.12
1630	/m/07x4c	58.8
1631	/m/0g8fs	54.35
1632	/m/025ypcz	48.69
1633	/m/02qn4t7	42.09
1634	/m/043p59	44.75
1635	/m/04kn9k	39.32
1636	/m/0cp4h6v	32.03
1637	/m/0277j73	41.98
1638	/m/0h7gg2k	47.48
1639	/m/02cttt	49.47
1640	/m/0bs_4n	45.53
1641	/m/02txdf	42.0
1642	/m/02wbp_	48.06
1643	/m/02vb0r	49.55
1644	/m/02wbs2	45.4
1645	/m/01k3s2	48.84
1646	/m/05klpt	48.61
1647	/m/04b70f	49.91
1648	/m/07dtym	48.5
1649	/m/07bmxx	47.73
1650	/m/02j2n3	42.61
1651	/m/017cy9	51.73
1652	/m/0mbwf	46.74
1653	/m/04964m	45.67
1654	/m/03cy9t	45.61
1655	/m/03csbd	45.62
1656	/m/04l6rp	41.94
1657	/m/0clvsvy	29.94
1658	/m/08wscd	42.25
1659	/m/06_y75	45.51
1660	/m/02srpb	42.07
1661	/m/01y9qr	42.6
1662	/m/0308mr	41.85
1663	/m/03b1pl	48.13
1664	/m/039swh	48.47
1665	/m/04_7mq	48.8
1666	/m/046099	45.83
1667	/m/06gh57	45.89
1668	/m/024818	47.41
1669	/m/02fszn	45.87
1670	/m/04b_hp	33.81
1671	/m/015q1n	51.57
1672	/m/0dvzs8	37.58
1673	/m/04n258	37.02
1674	/m/0df8v8	43.79
1675	/m/08fg2y	36.44
1676	/m/020ddc	44.61
1677	/m/04p2gq	41.91
1678	/m/06l8bg	48.76
1679	/m/02htx3	48.71
1680	/m/02mw1g	50.33
1681	/m/023zrb	50.28
1682	/m/02lqqd	50.57
1683	/m/029_ch	47.5
1684	/m/06bz73	45.89
1685	/m/02qc_4	50.5
1686	/m/02xw63	45.83
1687	/m/01qfbt	48.25
1688	/m/0187m6	55.27
1689	/m/02hp7c	42.01
1690	/m/02_dpx	40.8
1691	/m/0d1rzh	48.71
1692	/m/05jnnd	45.41
1693	/m/05h3ds	49.96
1694	/m/07wkd	50.24
1695	/m/02ldmw	47.51
1696	/m/024gyr	47.47
1697	/m/0jt5nm8	48.01
1698	/m/02x430q	45.5
1699	/m/01qx6_	50.22
1700	/m/011kn2	41.94
1701	/m/0g56864	35.56
1702	/m/07wl2	48.2
1703	/m/0clvxmk	45.13
1704	/m/0clvxp2	45.13
1705	/m/0cnf_8p	46.09
1706	/m/03kpt9	40.05
1707	/m/03kq52	39.96
1708	/m/02bfj8	55.12
1709	/m/03kqgb	52.72
1710	/m/0clvxqd	46.27
1711	/m/03kpl7	57.14
1712	/m/01rs7r	42.16
1713	/m/0280gx	43.7
1714	/m/0bhv_l	45.42
1715	/m/05gm16l	43.75
1716	/m/05pbwh	48.55
1717	/m/015bjw	42.76
1718	/m/0cysf_	45.75
1719	/m/01cx7g	48.86
1720	/m/0clvvt1	49.81
1721	/m/03fr0y	49.01
1722	/m/0207yx	50.81
1723	/m/01n0s7	45.58
1724	/m/05bf4q	57.77
1725	/m/07r6ml	28.76
1726	/m/026f8mb	42.98
1727	/m/05h5r4	39.06
1728	/m/02tcv_	41.8
1729	/m/02qd1f	35.87
1730	/m/03sfp8	45.02
1731	/m/03xnv5	49.64
1732	/m/02zg4q	48.86
1733	/m/050vcv	51.5
1734	/m/025rxdy	54.6
1735	/m/02lr9z	45.42
1736	/m/04__wj	48.38
1737	/m/04cd4c	29.37
1738	/m/037k8z	53.9
1739	/m/03szws	51.75
1740	/m/05rm__	43.66
1741	/m/02dnrn	48.18
1742	/m/01gyr7	41.63
1743	/m/037qq_	45.55
1744	/m/097byf	45.37
1745	/m/05pz_j	41.88
1746	/m/05h693	45.69
1747	/m/01pwvp	39.61
1748	/m/089ykd	41.67
1749	/m/0909wd	45.6
1750	/m/04chyn	46.41
1751	/m/02klny	45.01
1752	/m/07wjk	51.87
1753	/m/07wlt	45.45
1754	/m/025sr8x	37.93
1755	/m/0jpkw	43.76
1756	/m/07c5fv	45.68
1757	/m/01y9pk	43.75
1758	/m/02st53	42.24
1759	/m/02hg14	48.98
1760	/m/02k4vl	48.61
1761	/m/0220q6	42.29
1762	/m/0c59s8	41.99
1763	/m/03dzn_	45.62
1764	/m/0285cw0	42.31
1765	/m/032371	45.51
1766	/m/02t9nq	48.39
1767	/m/026z5rs	48.32
1768	/m/0bz10v	45.74
1769	/m/04qxpz	48.51
1770	/m/037sk9	48.57
1771	/m/02jjtg	45.6
1772	/m/05cj63	34.8
1773	/m/031gq7	43.81
1774	/m/02xhkt	45.56
1775	/m/02zr0z	45.85
1776	/m/03v2q1	45.59
1777	/m/04h7tn	41.93
1778	/m/0df64c	41.98
1779	/m/083ls	42.16
1780	/m/046lgs	42.17
1781	/m/01jq4b	47.74
1782	/m/06832q	42.15
1783	/m/045s_6	41.97
1784	/m/015r27	41.92
1785	/m/03cdxy2	45.42
1786	/m/07lwfc	42.13
1787	/m/05l0hv	45.63
1788	/m/02pjdm	41.83
1789	/m/03ysv6	45.65
1790	/m/027vj2	44.02
1791	/m/01n46p	45.54
1792	/m/037s9x	47.98
1793	/m/07wywq	50.29
1794	/m/0b0p9p	45.56
1795	/m/065n9c	45.67
1796	/m/01s0_f	47.57
1797	/m/02z0y2f	42.17
1798	/m/035gx8	42.25
1799	/m/027_j2p	45.56
1800	/m/02zcz3	45.93
1801	/m/05chjq	41.51
1802	/m/02l8lt	42.15
1803	/m/066823	45.43
1804	/m/0dc83z	42.03
1805	/m/04hb0l	42.11
1806	/m/04wgfy	48.34
1807	/m/04lbv7	45.15
1808	/m/029fvh	48.17
1809	/m/04lr53	48.26
1810	/m/04lb1v	50.78
1811	/m/04lbnf	43.51
1812	/m/04pvqq	48.32
1813	/m/01chgb	45.58
1814	/m/07wn1b	45.51
1815	/m/02zd2b	46.62
1816	/m/04jsz5	45.72
1817	/m/015fs3	47.69
1818	/m/0gy4yw	45.32
1819	/m/07pbmr	47.99
1820	/m/08y_cl	48.83
1821	/m/01jssp	42.56
1822	/m/08p_p3	38.48
1823	/m/077m01	31.47
1824	/m/03f9l	41.17
1825	/m/04s9mk	42.12
1826	/m/041g_4	33.01
1827	/m/027s3j	45.73
1828	/m/0737yn	42.16
1829	/m/024n53	41.91
1830	/m/02qn_z	41.7
1831	/m/01kkph	41.92
1832	/m/01lqg1	41.9
1833	/m/02t20y	42.23
1834	/m/05lkx8	38.77
1835	/m/0bwkpz	45.58
1836	/m/09w02c	38.29
1837	/m/05xb9z	45.54
1838	/m/0bh0b7	45.43
1839	/m/03_4zv	45.63
1840	/m/02595g	42.18
1841	/m/027wdzx	41.74
1842	/m/07z3d0	42.21
1843	/m/06rpwt	42.17
1844	/m/02xw2f	45.64
1845	/m/02ldlt	48.77
1846	/m/0bry04	45.77
1847	/m/035yzw	46.47
1848	/m/09r9c_	41.88
1849	/m/01q96q	45.78
1850	/m/038jyb	45.25
1851	/m/02bjh4	45.72
1852	/m/05cfh4	44.52
1853	/m/04q8yl	45.41
1854	/m/0bwfn	48.48
1855	/m/02m4sc	45.68
1856	/m/0clvlpg	0.0
1857	/m/01f1r4	3.9
1859	/m/04zjf0	45.54
1860	/m/033w82	34.45
1861		0.0
1862	/m/04xf0n	45.54
1863	/m/023bxm	6.85
1864	/m/02pptm	28.76
1865	/m/07f5b8	45.8
1866	/m/04118cq	17.25
1867		0.0
1868	/m/052p70	41.97
1869	/m/0279l1	48.34
1870	/m/07ccs	53.82
1871	/m/0vb3ly0	22.99
1872	/m/027jlk1	41.97
1873	/m/02dq8f	42.42
1874	/m/02nwb7	44.47
1875	/m/02ldkf	48.12
1876	/m/01t0dy	48.95
1877	/m/04vz9r	48.66
1878	/m/02gnjf	40.69
1879	/m/0pz6q	52.17
1880		0.0
1881	/m/08rk9b	34.6
1882	/m/02g0gf	47.52
1883	/m/01wv24	51.2
1884		0.0
1885	/m/02gnjf	42.38
1886	/m/03bcdd	51.05
1887	/m/06hnmh	0.0
1888		0.0
1889	/m/01x3x1	50.13
1890	/m/04hgpt	53.35
1891	/m/06t0hd	37.45
