u_id,f_id,score,actual name,result name,fuzzywuzzy ratio
1302,/m/03cfts,1024.758057,New York Institute of Technology,New York Institute of Technology,100
1303,/m/046lfq,422.124939,Newberry College,Newberry College,100
1304,/m/0d9z4d,368.91684,Newbury College,Newbury College,100
1305,/m/05vbq0,377.456696,Newman University,Newman University,100
1306,/m/02j4r3,500.075836,Niagara University,Niagara University,100
1307,/m/02zkw9,620.424438,Nicholls State University,Nicholls State University,100
1308,/m/0cp41w,399.769196,Nichols College,Nichols College,100
1309,/m/02z43f,671.126709,Norfolk State University,Norfolk State University,100
1310,/m/0269kx,1118.605713,North Carolina Central University,North Carolina Central University,100
1311,/m/07nxcp,645.970703,North Carolina Wesleyan College,North Carolina Wesleyan College,100
1312,/m/0590nq,591.795166,North Central College,North Central College,100
1313,/m/07wmdl,484.147797,North Central University,North Central University,100
1314,/m/025xlxk,533.37323,North Greenville University,North Greenville University,100
1315,/m/02k5n5,595.463928,North Park University,North Park University,100
1316,/m/02wzfhn,386.527832,Northcentral University,Northcentral University,100
1317,/m/068q16,624.81781,Northeastern Illinois University,Northeastern Illinois University,100
1318,/m/03pjnf,621.691101,Northeastern State University,Northeastern State University,100
1319,/m/03p35n,644.133118,Northern Kentucky University,Northern Kentucky University,100
1320,/m/05gx7,705.262146,Northern Michigan University,Northern Michigan University,100
1321,/m/02x4wy4,592.068237,Northern New Mexico College,Northern New Mexico College,100
1322,/m/05jk4j,558.142822,Northern State University,Northern State University,100
1323,/m/08qqb8,389.086609,Northland College,Northland College,100
1324,/m/074lkb,272.212494,Northwest Christian University,Northwest Christian College,77
1325,/m/04jhhtm,695.042114,Northwest Florida State College,Northwest Florida State College,100
1326,/m/04g5g8,847.980957,Northwest Missouri State University,Northwest Missouri State University,100
1327,/m/03wy3k,557.510925,Northwest Nazarene University,Northwest Nazarene University,100
1328,/m/026p2f,406.376526,Northwest University,Northwest University,100
1329,/m/027y36f,608.490417,Northwestern Health Sciences University,Northwestern Health Sciences University,100
1330,/m/05859c,665.095886,Northwestern Oklahoma State University,Northwestern Oklahoma State University,100
1331,/m/019tfm,852.209839,Northwestern State University of Louisiana,Northwestern State University,100
1332,/m/04bymm,500.497711,Northwood University,Northwood University,100
1333,/m/06j6wl,424.873077,Notre Dame College of Ohio,Notre Dame College,100
1334,/m/092j8p,851.885315,Notre Dame de Namur University,Notre Dame de Namur University,100
1335,/m/04hybc,391.689392,Notre Dame of Maryland University,College of Notre Dame of Maryland,80
1336,/m/02x60g,1294.281616,Nova Scotia College of Art and Design,Nova Scotia College of Art and Design University,100
1337,/m/062ns0,392.385132,Nyack College,Nyack College,100
1338,/m/026tkqd,497.668121,Oakland City University,Oakland City University,100
1339,/m/02g8jt,620.595459,Oakland University,Oakland University,100
1340,/m/04cz4r,306.938171,Oakwood University,Oakwood College,60
1341,/m/0pb5s3f,407.246704,Oglala Lakota College,Oglala Lakota College,100
1342,/m/015kpp,462.71875,Oglethorpe University,Oglethorpe University,100
1343,/m/03cjf7t,497.56543,Ohio Christian University,Ohio Christian University,100
1344,/m/05vq69,562.265686,Ohio Dominican University,Ohio Dominican University,100
1345,/m/06mwdn,464.092285,Ohio Valley University,Ohio Valley University,100
1346,/m/03hvk2,711.479126,Ohio Wesleyan University,Ohio Wesleyan University,100
1347,/m/09qmsn,609.660828,Oklahoma Baptist University,Oklahoma Baptist University,100
1348,/m/0d5jxq,554.430237,Oklahoma Christian University,Oklahoma Christian University,100
1349,/m/035wtd,686.236145,Oklahoma City University,Oklahoma City University,100
1350,/m/02662sv,516.260803,Oklahoma State University Institute of Technology--Okmulgee,Oklahoma State University-Okmulgee,76
1351,/m/04d_x2,676.825562,Oklahoma State University--Oklahoma City,Oklahoma State University–Oklahoma City,92
1352,/m/04f0wp,489.88916,Oklahoma Wesleyan University,Oklahoma Wesleyan University,100
1353,/m/03zz4c,397.749054,Olivet College,Olivet College,100
1354,/m/0330qx,586.105957,Olivet Nazarene University,Olivet Nazarene University,100
1355,/m/0799k8,380.924866,Olympic College,Olympic College,100
1356,/m/02rlrtx,595.289185,Oregon College of Art and Craft,Oregon college of art & craft,79
1357,/m/05l0dl,1105.666138,Oregon Health and Science University,Oregon Health & Science University,91
1358,/m/05cwl_,770.46167,Otis College of Art and Design,Otis College of Art and Design,100
1359,/m/011kn2,439.103577,Ottawa University,University of Ottawa,58
1360,/m/0br4tb,434.950806,Otterbein University,Otterbein University,100
1361,/m/01t4_8,568.635132,Ouachita Baptist University,Ouachita Baptist University,100
1362,/m/0ckbml,663.451355,Our Lady of Holy Cross College,Our Lady of Holy Cross College,100
1363,/m/0ckbw_,509.711761,Our Lady of the Lake College,Our Lady of the Lake College,100
1364,/m/0ccw5l,660.30304,Our Lady of the Lake University,Our Lady of the Lake University,100
1365,/m/05zz47,620.849731,Pacific Northwest College of Art,Pacific Northwest College of Art,100
1366,/m/08n1n8,452.362823,Pacific Oaks College,Pacific Oaks College,100
1367,/m/035774,561.407166,Pacific Union College,Pacific Union College,100
1368,/m/0c6sh7,388.758423,Paine College,Paine College,100
1369,/m/04ctkj,714.967285,Palm Beach Atlantic University,Palm Beach Atlantic University,100
1370,/m/026dw21,527.864563,Palmer College of Chiropractic,Palmer College of Chiropractic,100
1371,/m/01jq34,714.910339,Park University,"University of Maryland, College Park",66
1372,/m/080b1cd,312.645813,Parker University,Parker University,100
1373,/m/02z4y9h,349.932434,Patten University,Patten University,100
1374,/m/02r5ns,508.288696,Paul Smith's College,Paul Smith's College,100
1375,/m/0g5_n5,343.570801,Peirce College,Peirce College,100
1376,/m/088tx8,344.133392,Peninsula College,Peninsula College,100
1377,/m/06v5pm,529.978333,Pennsylvania College of Art and Design,Pennsylvania College of Art and Design,100
1378,/m/058f22,534.24231,Pennsylvania College of Technology,Pennsylvania College of Technology,100
1379,/m/08768q,626.745667,"Pennsylvania State University--Erie, The Behrend College","Penn State Erie, The Behrend College",75
1380,/m/085w68,145.091843,Pennsylvania State University--Harrisburg,Penn State Harrisburg,57
1381,/m/0d1rhf,532.697205,Peru State College,Peru State College,100
1382,/m/06v_pw,392.923096,Pfeiffer University,Pfeiffer University,100
1383,/m/07tds,501.079193,Philadelphia University,University of Pennsylvania,43
1384,/m/0b4v6_,495.963928,Philander Smith College,Philander Smith College,100
1385,/m/06xp6f,403.105927,Piedmont College,Piedmont College,100
1386,/m/04x24m,503.195648,Pine Manor College,Pine Manor College,100
1387,/m/04kn17,639.972534,Pittsburg State University,Pittsburg State University,100
1388,/m/02g45h,466.393219,Pitzer College,Pitzer College,100
1389,/m/02rqrs9,300.814606,Plaza College,Plaza College,100
1390,/m/077v4q,774.274536,Point Loma Nazarene University,Point Loma Nazarene University,100
1391,/m/02srbb,589.605835,Point Park University,Point Park University,100
1392,/m/04ymwf,428.984528,Point University,High Point University,100
1393,/m/021q2j,1173.240356,Polytechnic Institute of New York University,Polytechnic Institute of New York University,100
1394,/m/0cz61q,806.611206,Pontifical Catholic University of Puerto Rico,Pontifical Catholic University of Puerto Rico,100
1395,/m/069bq3,468.294434,Pontifical College Josephinum,Pontifical College Josephinum,100
1396,/m/02hp85,399.829376,Post University,Post University,100
1397,/m/02x2w7g,300.673645,Potomac College,Potomac College,100
1398,/m/07f9lq,814.418213,Prairie View A&M University,Prairie View A&M University,100
1399,/m/03bmmc,1010.768921,Pratt Institute,Pratt Institute,100
1400,/m/06js09,385.209625,Prescott College,Prescott College,100
1401,/m/0c1wm0,340.303864,Presentation College,Presentation College,100
1402,/m/04lsvw,390.425507,Principia College,Principia College,100
1403,/m/043sg_,384.606384,Puerto Rico Conservatory of Music,Conservatory of Music of Puerto Rico,63
1404,/m/0234_c,542.619751,Purchase College--SUNY,State University of New York at Purchase,53
1405,/m/09rppz,556.736206,Purdue University--Calumet,Purdue University Calumet,92
1406,/m/0bp8yw,603.976135,Purdue University--North Central,Purdue University North Central,93
1407,/m/08j8x9,625.763916,Queens University of Charlotte,Queens University of Charlotte,100
1408,/m/03p37s,422.973175,Quincy University,Quincy University,100
1409,/m/0196sy,522.531921,Radford University,Radford University,100
1410,/m/0270c84,411.470642,Randolph College,Randolph College,100
1411,/m/0g_cm6,416.140106,Ranken Technical College,Ranken Technical College,100
1412,/m/0f7s3z,431.541687,Regent's American College London,Regent's American College London,100
1413,/m/0bn3hs,395.624847,Regis College,Regis College,100
1414,/m/08_n4m,212.10994,Reinhardt University,Reinhardt College,64
1415,/m/0clvqq5,333.049805,Research College of Nursing,Research College of Nursing,100
1416,/m/0clvn4k,240.836304,Resurrection University,Resurrection University,100
1417,/m/06q47x,817.673157,Richmond--The American International University in London,Richmond American International University,88
1418,/m/03ryds,482.762756,Ringling College of Art and Design,Ringling School of Art and Design,84
1419,/m/0k1k6,498.784424,Roanoke College,Roanoke College,100
1420,/m/026m0nc,461.057526,Robert B. Miller College,Robert B. Miller College,100
1421,/m/04510r,366.596893,"Robert Morris University - Chicago, IL",Robert Morris College,71
1422,/m/04510r,10,"Robert Morris University - Moon Township, PA",Robert Morris College,71
1423,/m/029wyv,529.777649,Roberts Wesleyan College,Roberts Wesleyan College,100
1424,/m/036mjy,358.666138,Rochester College,Rochester College,100
1425,/m/0l0wv,1114.036987,Rochester Institute of Technology,Rochester Institute of Technology,100
1426,/m/05v84x,394.147522,Rockford University,Rockford University,100
1427,/m/06sgl7,523.875061,Rocky Mountain College,Rocky Mountain College,100
1428,/m/05j6xb,724.14978,Rocky Mountain College of Art and Design,Rocky Mountain College of Art and Design,100
1429,/m/04m5kh,614.495361,Roger Williams University,Roger Williams University,100
1430,/m/05pc4w,537.080383,Rogers State University,Rogers State University,100
1431,/m/02h659,548.603577,Rollins College,Rollins College,100
1432,/m/04ztyr,734.094849,Rosalind Franklin University of Medicine and Science,Rosalind Franklin University of Medicine and Science,100
1433,/m/0fvr_n,378.784241,Rosemont College,Rosemont College,100
1434,/m/0c0b79,392.760315,Rush University,Rush University,100
1435,/m/0clf7n,377.157684,Rust College,Rust College,100
1436,/m/074p4b,909.644043,"Rutgers, the State University of New Jersey--Camden",Rutgers-Camden,71
1437,/m/0gf14,675.534546,Ryerson University,Ryerson University,100
1438,/m/03hk0td,552.574402,Sacred Heart Major Seminary,Sacred Heart Major Seminary,100
1439,/m/04gz95,788.406677,Saginaw Valley State University,Saginaw Valley State University,100
1440,/m/0252ym,393.218018,Salem College,Salem College,100
1441,/m/04pvh0,532.393921,Salem International University,Salem International University,100
1442,/m/0780xj,626.013428,Salem State University,Salem State University,100
1443,/m/07vv0r,437.891296,Salish Kootenai College,Salish Kootenai College,100
1444,/m/02qxg5d,257.987274,Samuel Merritt University,Samuel Merritt College,72
1445,/m/09j1zb,642.99939,San Diego Christian College,San Diego Christian College,100
1446,/m/01xk7r,879.554199,San Francisco Art Institute,San Francisco Art Institute,100
1447,/m/057dm9,707.47345,San Francisco Conservatory of Music,San Francisco Conservatory of Music,100
1448,,,Sanford College of Nursing,No result,37
1449,/m/027xx3,901.160828,Santa Clara University,Santa Clara University,100
1450,/m/02ms6l,784.678406,Santa Fe University of Art and Design,Santa Fe University of Art and Design,100
1451,/m/01rtm4,927.747986,Sarah Lawrence College,Sarah Lawrence College,100
1452,/m/03jhs7,1091.853882,Savannah College of Art and Design,Savannah College of Art and Design,100
1453,/m/03xnjy,641.078857,Savannah State University,Savannah State University,100
1454,/m/0bjqh,1237.962769,School of the Art Institute of Chicago,School of the Art Institute of Chicago,100
1455,/m/01hb1t,974.729309,School of Visual Arts,School of Visual Arts,100
1456,/m/06l6nx,379.851624,Schreiner University,Schreiner University,100
1457,/m/02dmch,450.424866,Scripps College,Scripps College,100
1458,/m/01hyks,570.055664,Seton Hill University,Seton Hill University,100
1459,/m/02w26k,469.026245,Shaw University,Shaw University,100
1460,/m/035vyj,544.802002,Shawnee State University,Shawnee State University,100
1461,/m/05mgfj,447.576447,Shenandoah University,Shenandoah University,100
1462,/m/048lyc,442.649292,Shepherd University,Shepherd University,100
1463,/m/01jn0v,413.659393,Shimer College,Shimer College,100
1464,/m/0601rr,641.024536,Shippensburg University of Pennsylvania,Shippensburg University of Pennsylvania,100
1465,/m/073d6w,420.412231,Shorter University,Shorter University,100
1466,/m/01pdf0,486.047119,Siena College,Siena College,100
1467,/m/09v50n,482.030457,Sierra Nevada College,Sierra Nevada College,100
1468,/m/04xkv6,444.187561,Silver Lake College,Silver Lake College,100
1469,/m/0h0ly0,537.749695,Simmons College,Simmons College,100
1470,/m/071_8,1154.411743,Simon Fraser University,Simon Fraser University,100
1471,/m/06d3n0,357.10202,Simpson University,Simpson University,100
1472,/m/0clvvx3,414.711823,Sinte Gleska University,Sinte Gleska University,100
1473,/m/077kfc,408.003296,Sitting Bull College,Sitting Bull College,100
1474,/m/035gt8,499.240265,Skidmore College,Skidmore College,100
1475,/m/04wgdx,805.568359,Slippery Rock University of Pennsylvania,Slippery Rock University of Pennsylvania,100
1476,/m/01kvrz,715.888794,Smith College,Smith College,100
1477,/m/05cz3c,486.014069,Sojourner-Douglass College,Sojourner-Douglass College,100
1478,/m/025vsqs,522.141357,Soka University of America,Soka University of America,100
1479,/m/033q4k,704.309814,Sonoma State University,Sonoma State University,100
1480,/m/0clvvzj,332.903687,South College,South College,100
1481,/m/02r4cx,633.112061,South Seattle Community College,South Seattle Community College,100
1482,/m/0h6sy3,516.034119,South Texas College,South Texas College,100
1483,/m/039l1r,482.676544,South University,"Sewanee, The University of the South",75
1484,/m/02zgk4,830.719177,Southeast Missouri State University,Southeast Missouri State University,100
1485,/m/07_pb4,719.057678,Southeastern Oklahoma State University,Southeastern Oklahoma State University,100
1486,/m/05d_lm,440.552887,Southeastern University,Nova Southeastern University,100
1487,/m/03hhs8,554.108521,Southern Adventist University,Southern Adventist University,100
1488,/m/07dr45,563.54718,Southern Arkansas University,Southern Arkansas University,100
1489,/m/06msjp,793.903809,Southern Baptist Theological Seminary,Southern Baptist Theological Seminary,100
1490,/m/03tmkg,731.005737,Southern California Institute of Architecture,Southern California Institute of Architecture,100
1491,/m/02f4s3,1475.655396,Southern Illinois University--Carbondale,Southern Illinois University Carbondale,94
1492,/m/04qspr,1221.863525,Southern Illinois University--Edwardsville,Southern Illinois University Edwardsville,95
1493,/m/06hf4j,603.51709,Southern Nazarene University,Southern Nazarene University,100
1494,/m/01nyq0,760.539307,Southern Polytechnic State University,Southern Polytechnic State University,100
1495,/m/03x33n,955.768799,Southern University and A&M College,Southern University and A&M College,100
1496,/m/09j0nm,478.759766,Southern University--New Orleans,Southern University at New Orleans,87
1497,/m/02m41x,468.644653,Southern Vermont College,Southern Vermont College,100
1498,/m/0c341_,494.790131,Southern Wesleyan University,Southern Wesleyan University,100
1499,/m/03gssq,532.985107,Southwest Baptist University,Southwest Baptist University,100
1500,/m/02xw1b,706.256409,Southwest Minnesota State University,Southwest Minnesota State University,100
1501,/m/02qdsnc,200.478485,Southwest University of Visual Arts,The Art Center Design College,27
1502,/m/04nh9x,459.045074,Southwestern Adventist University,Southwestern Adventist University,100
1503,/m/03zl22,605.427612,Southwestern Assemblies of God University,Southwestern Assemblies of God University,100
1504,/m/02z8cv,424.930634,Southwestern Christian College,Southwestern Christian College,100
1505,/m/099dnr,450.31839,Southwestern Christian University,Southwestern Christian University,100
1506,/m/0dndw2,714.424133,Southwestern Oklahoma State University,Southwestern Oklahoma State University,100
1507,/m/048grk,477.163483,Southwestern University,Southwestern University,100
1508,/m/072p91,380.740601,Spalding University,Spalding University,100
1509,/m/029x7p,537.384705,Spring Arbor University,Spring Arbor University,100
1510,/m/037p_w,622.328674,Spring Hill College,Spring Hill College,100
1511,/m/05fs24,606.382507,Springfield College,Springfield College,100
1512,/m/03nsp_5,215.477768,St. Anthony College of Nursing,Saint Anthony College of Nursing,94
1513,/m/02wzy_n,424.774445,St. Augustine College,St. Augustine College,100
1514,/m/09w0fj,307.510284,St. Augustine's University,St. Augustine's College,73
1515,/m/02l1fn,657.228149,St. Bonaventure University,St. Bonaventure University,100
1516,/m/0bv2wv,248.411209,St. Catharine College,Saint Catharine College,92
1517,/m/0411n85,357.386841,St. Catherine University,St. Catherine University,100
1518,/m/05mwtgd,601.745361,St. Charles Borromeo Seminary,St. Charles Borromeo Seminary,100
1519,/m/02xv_z,883.850647,St. Cloud State University,St. Cloud State University,100
1520,/m/01x0jp,655.543884,St. Edward's University,St. Edward's University,100
1521,/m/064dyn,564.490417,St. Francis College,Saint Francis University,63
1522,,,St. Francis Medical Center College of Nursing,No result,37
1523,/m/064dyn,375.425232,St. Francis University,Saint Francis University,93
1524,/m/09yvtz,440.066345,St. Gregory's University,St. Gregory's University,100
1525,/m/06ykp,633.861938,St. John Fisher College,Saint John Fisher College,93
1526,/m/02x0s88,303.938507,St. John Vianney College Seminary,Saint John Vianney College Seminary,95
1527,/m/027h2p,439.042847,"St. John's College - Annapolis, MD","St. John's College, U.S.",79
1528,/m/027h2p,1021.01178,"St. John's College - Santa Fe, NM","St. John's College, U.S.",83
1529,/m/0clvn30,233.334335,"St. John's College - Springfield, IL",St Johns College,87
1530,/m/01g4c1,821.566467,"St. John's University - Collegeville, MN",College of Saint Benedict,39
1531,/m/01jzyx,568.676086,"St. John's University - Queens, NY",St. John's University,100
1532,/m/0dpn12,259.788116,St. Joseph Seminary College,Saint Joseph Seminary College,94
1533,/m/03p1tb,209.130249,"St. Joseph's College - Rensselaer, IN","Saint Joseph's College, Indiana",70
1534,/m/02bhj4,10,"St. Joseph's College - Standish, ME",Saint Joseph's University,56
1535,/m/03p1pf,508.510651,St. Joseph's College New York,St. Joseph's College,100
1536,/m/02bhj4,534.543213,St. Joseph's University,Saint Joseph's University,93
1537,/m/02q636,678.799683,St. Lawrence University,St. Lawrence University,100
1538,/m/02ws5h,368.845276,St. Leo University,Saint Leo University,91
1539,/m/08wtb9,576.836853,St. Louis College of Pharmacy,St. Louis College of Pharmacy,100
1540,,,St. Luke's College of Health Sciences,No result,33
1541,/m/0bdfpf,469.919006,St. Martin's University,St. Martin's University,100
1542,/m/01tntf,720.80957,St. Mary's College,Saint Mary's College of California,88
1543,/m/01tntf,703.73053,St. Mary's College of California,Saint Mary's College of California,95
1544,/m/01q9x9,735.929993,St. Mary's College of Maryland,St. Mary's College of Maryland,100
1545,/m/05t_dp,553.264282,St. Mary's Seminary and University,St. Mary's Seminary and University,100
1546,/m/04pmt5,455.980347,St. Mary's University of Minnesota,Saint Mary's University of Minnesota,95
1547,/m/0m2_n,549.759949,St. Mary's University of San Antonio,"St. Mary's University, Texas",82
1548,/m/08ldcq,559.549072,St. Mary-of-the-Woods College,Saint Mary-of-the-Woods College,94
1549,/m/01lckm,595.38501,St. Michael's College,University of St. Michael's College,100
1550,/m/03hf35,598.383423,St. Norbert College,St. Norbert College,100
1551,/m/06f0mf,406.149536,St. Paul's College,"St. Paul's College, Sydney",100
1552,/m/01r4jy,340.779541,St. Peter's University,"Saint Peter's College, New Jersey",54
1553,/m/06t0hd,592.453003,St. Petersburg College,St. Petersburg College,100
1554,/m/03bcpj,643.7677,St. Thomas Aquinas College,St. Thomas Aquinas College,100
1555,/m/0l07h,385.806396,St. Vincent College,Saint Vincent College,91
1556,/m/0460f3,590.778442,St. Xavier University,St. Xavier University,100
1557,/m/02zkpf,1226.091919,Stephen F. Austin State University,Stephen F. Austin State University,100
1558,/m/058z2d,551.187256,Stephens College,"St. Stephen's College, Delhi",93
1559,/m/04px0z,468.008118,"Sterling College - Sterling, KS",Sterling College,100
1560,/m/04px0z,10,"Sterling College - Craftsbury Common, VT",Sterling College,100
1561,/m/016sd3,538.980286,Stetson University,Stetson University,100
1562,/m/04hy37,424.028687,Stevenson University,Stevenson University,100
1563,/m/04k0bn,401.159546,Stillman College,Stillman College,100
1564,/m/071vbm,459.024872,Stonehill College,Stonehill College,100
1565,/m/01vrdk,521.254089,Suffolk University,Suffolk University,100
1566,/m/032c4q,707.234558,Sul Ross State University,Sul Ross State University,100
1567,/m/042nh2,365.852295,Sullivan University,Sullivan University,100
1568,/m/02r5qq,415.673615,SUNY College of Agriculture and Technology--Cobleskill,State University of New York at Cobleskill,42
1569,/m/02np87,112.199089,SUNY College of Technology--Alfred,Alfred State College,45
1570,/m/02q5v6,97.053459,SUNY College of Technology--Canton,State University of New York at Canton,41
1571,/m/02r93z,64.253403,SUNY College of Technology--Delhi,State University of New York at Delhi,40
1572,/m/02m990,427.526581,SUNY College--Old Westbury,State University of New York at Old Westbury,60
1573,/m/02m94y,310.157135,SUNY College--Potsdam,State University of New York at Potsdam,50
1574,/m/06_g9g,698.736877,SUNY Downstate Medical Center,SUNY Downstate Medical Center,100
1575,/m/02m9jp,419.034821,SUNY Empire State College,Empire State College,100
1576,/m/02qfp1,428.170166,SUNY Institute of Technology--Utica/Rome,State University of New York Institute of Technology,73
1577,/m/02qf_b,355.209137,SUNY Maritime College,State University of New York Maritime College,85
1578,/m/0281l_s,459.876404,SUNY Upstate Medical University,State University of New York Upstate Medical University,90
1579,/m/04m5b5,459.843842,Susquehanna University,Susquehanna University,100
1580,/m/04sfxg,569.429199,Sweet Briar College,Sweet Briar College,100
1581,/m/05xkdw,343.155426,Tabor College,"Tabor College, Kansas",100
1582,/m/0fl475,385.469788,Talladega College,Talladega College,100
1583,/m/04907k,617.691467,Tarleton State University,Tarleton State University,100
1584,/m/02z9p9,692.386353,Tennessee Technological University,Tennessee Technological University,100
1585,/m/06tsq8,489.958893,Tennessee Wesleyan College,Tennessee Wesleyan College,100
1586,/m/04c9df,658.681641,Texas A&M International University,Texas A&M International University,100
1587,/m/04y6rq,919.358765,Texas A&M University--Commerce,Texas A&M University–Commerce,90
1588,/m/04_f49,1064.822388,Texas A&M University--Corpus Christi,Texas A&M University–Corpus Christi,91
1589,/m/04xn1k,440.306885,Texas A&M University--Galveston,Texas A&M University at Galveston,87
1590,/m/04_f7r,980.908569,Texas A&M University--Kingsville,Texas A&M University–Kingsville,90
1591,/m/04_f96,578.454163,Texas A&M University--Texarkana,Texas A&M University-Texarkana,96
1592,/m/05zjtn4,372.239746,Texas College,University of North Texas,55
1593,/m/0431vk,525.921082,Texas Lutheran University,Texas Lutheran University,100
1594,/m/02ngbs,707.065674,Texas Southern University,Texas Southern University,100
1595,/m/01sj9x,1234.477539,Texas State University,Texas State University–San Marcos,100
1596,/m/07533x,941.315125,Texas Tech University Health Sciences Center,Texas Tech University Health Sciences Center,100
1597,/m/05g8fn,585.121521,Texas Wesleyan University,Texas Wesleyan University,100
1598,/m/03bchl,313.614044,The Sage Colleges,The Sage Colleges,100
1599,/m/03qnnt,398.509583,Thiel College,Thiel College,100
1600,/m/07b52m,479.392456,Thomas Aquinas College,Thomas Aquinas College,100
1601,/m/02tcv_,350.424622,Thomas College,University of St. Thomas,60
1602,/m/01r4ld,764.180481,Thomas Edison State College,Thomas Edison State College,100
1603,/m/0l4qb,646.402527,Thomas Jefferson University,Thomas Jefferson University,100
1604,/m/0bsmqw,531.947998,Thomas More College,Thomas More College,100
1605,/m/0glc5x,642.204895,Thomas More College of Liberal Arts,Thomas More College of Liberal Arts,100
1606,/m/02tcv_,403.0867,Thomas University,University of St. Thomas,58
1607,/m/0971m8,405.42453,Tiffin University,Tiffin University,100
1608,/m/043bb1,485.71994,Tilburg University,Tilburg University,100
1609,/m/01ln5m,484.529602,Toccoa Falls College,Toccoa Falls College,100
1610,/m/075lv_,394.342957,Tougaloo College,Tougaloo College,100
1611,/m/069xk5,445.513672,Touro College,Touro College,100
1612,/m/01mvt4,505.819214,Trent University,Trent University,100
1613,/m/0f9jh4,235.261185,Trident University International,TUI University,78
1614,/m/052400,410.632294,Trine University,Trine University,100
1615,/m/04m59d,492.990295,Trinity Christian College,Trinity Christian College,100
1616,/m/0clvmzj,484.029907,Trinity College of Nursing & Health Sciences,Trinity College of Nursing and Health Sciences,93
1617,/m/02qv62,420.206177,Trinity Lutheran College,Trinity Lutheran College,100
1618,/m/04f4tn,441.357941,"Trinity University - Washington, DC",Trinity Washington University,62
1619,/m/02km0m,988.63916,"Trinity University - San Antonio, TX",Trinity University,100
1620,/m/03k_7l,629.083313,Trinity Western University,Trinity Western University,100
1621,/m/027g83d,469.155914,Truett McConnell College,Truett-McConnell College,95
1622,/m/05cf0c,454.977203,Tusculum College,Tusculum College,100
1623,/m/035g_2,133.560379,"Union College - Barbourville, KY",Union College,100
1624,/m/035h0h,126.247482,"Union College - Lincoln, NE",Union College,100
1625,/m/02ccqg,387.033875,"Union College - Schenectady, NY",Union College,100
1626,/m/0cn158,525.010132,Union Institute and University,Union Institute & University,89
1627,/m/0288bq,1008.220886,United States Coast Guard Academy,United States Coast Guard Academy,100
1628,/m/0810kg,576.41333,United States International University--Kenya,Alliant International University,84
1629,/m/02fr_8,1013.49469,United States Merchant Marine Academy,United States Merchant Marine Academy,100
1630,/m/07x4c,2689.102051,United States Military Academy,United States Military Academy,100
1631,/m/0g8fs,1822.345459,United States Naval Academy,United States Naval Academy,100
1632,/m/025ypcz,622.465881,United States Sports Academy,United States Sports Academy,100
1633,/m/02qn4t7,362.280823,Unity College,Unity College,100
1634,/m/043p59,392.494843,Universidad Adventista de las Antillas,Antillean Adventist University,56
1635,/m/04kn9k,293.709747,Universidad del Este,Eastern University,44
1636,/m/0cp4h6v,85.49807,Universidad del Turabo,University of Turabo at Barceloneta,72
1637,/m/0277j73,384.383575,Universidad Metropolitana,Universidad Metropolitana,100
1638,/m/03m3d1,478.076843,Universidad Politecnica De Puerto Rico,Polytechnic University of Puerto Rico,56
1639,/m/02cttt,1161.762939,University at Buffalo--SUNY,"University at Buffalo, The State University of New York",77
1640,/m/0bs_4n,469.53952,University of Advancing Technology,University of Advancing Technology,100
1641,/m/02txdf,578.65863,University of Akron,University of Akron,100
1642,/m/02wbp_,800.469421,University of Alaska--Anchorage,University of Alaska Anchorage,93
1643,/m/02vb0r,947.227417,University of Alaska--Fairbanks,University of Alaska Fairbanks,93
1644,/m/02wbs2,511.637085,University of Alaska--Southeast,University of Alaska Southeast,93
1645,/m/01k3s2,1167.144653,University of Alberta,University of Alberta,100
1646,/m/05klpt,707.882324,University of Arkansas for Medical Sciences,University of Arkansas for Medical Sciences,100
1647,/m/04b70f,761.928528,University of Arkansas--Fort Smith,University of Arkansas - Fort Smith,94
1648,/m/07dtym,781.916931,University of Arkansas--Little Rock,University of Arkansas at Little Rock,88
1649,/m/07bmxx,647.83252,University of Arkansas--Monticello,University of Arkansas at Monticello,88
1650,/m/02j2n3,501.08255,University of Baltimore,University of Baltimore,100
1651,/m/017cy9,1546.220581,University of British Columbia,University of British Columbia,100
1652,/m/0mbwf,918.286255,University of Calgary,University of Calgary,100
1653,/m/04964m,650.436401,University of Central Arkansas,University of Central Arkansas,100
1654,/m/03cy9t,649.357178,University of Central Missouri,University of Central Missouri,100
1655,/m/03csbd,666.022827,University of Central Oklahoma,University of Central Oklahoma,100
1656,/m/04l6rp,434.625702,University of Charleston,University of Charleston,100
1657,/m/0clvsvy,121.200325,University of Cincinnati--UC Blue Ash College,UC Blue Ash,100
1658,/m/08wscd,471.991486,University of Findlay,University of Findlay,100
1659,/m/06_y75,487.213654,University of Great Falls,University of Great Falls,100
1660,/m/02srpb,421.714691,University of Guam,University of Guam,100
1661,/m/01y9qr,616.194824,University of Guelph,University of Guelph,100
1662,/m/0308mr,459.747772,University of Hawaii--Hilo,University of Hawaii at Hilo,84
1663,/m/03b1pl,611.090393,University of Hawaii--Maui College,University of Hawaii Maui College,93
1664,/m/039swh,690.166077,University of Hawaii--West Oahu,University of Hawaii-West Oahu,96
1665,/m/04_7mq,766.923584,University of Houston--Clear Lake,University of Houston–Clear Lake,90
1666,/m/046099,584.672974,University of Houston--Downtown,University of Houston–Downtown,90
1667,/m/06gh57,543.359436,University of Houston--Victoria,University of Houston–Victoria,90
