upstart_id	freebase_id	confidence
940	/m/043smz	1.3726
941	/m/0342f3	1.3486
942	/m/052vz1	1.3375
943	/m/0clvjvm	1.2893
944	/m/05b4lrs	1.2836
945	/m/037shf	1.3501
946	/m/04l6xb	1.4156
947	/m/08nrvy	1.4944
948	/m/02r5s2	1.1418
949	/m/02lwv5	1.5192
950	/m/02ldg9	1.4208
951	/m/01r42j	1.3193
952	/m/01gc40	1.4546
953	/m/06_xxb	1.3414
954	/m/046l73	1.322
955	/m/04b2nf	1.3181
956	/m/019_6d	1.384
957	/m/038gl6	1.2846
958	/m/03276x	1.3864
959	/m/01np7l	1.3578
960	/m/04c28s	1.3625
961	/m/0j_sncb	1.3613
962	/m/03shjm	1.3868
963	/m/05_x6n	1.4418
964	/m/03wwjs	1.3923
965	/m/04nrn8	1.3239
966	/m/05jm1m	1.4707
967	/m/04sqr6	1.2899
968	/m/03v493	1.4069
969	/m/0311kc	1.4093
970	/m/0h7gjn3	1.3578
971	/m/06rkfs	1.5032
972	/m/069jvk	1.3488
973	/m/0970c1	1.3725
974	/m/0984vx	1.3378
975	/m/01cbvr	1.4888
976	/m/02bpkm	1.4032
977	/m/044ldd	1.4054
978	/m/05bv94	1.342
979	/m/02hjpn	1.4335
980	/m/01952x	1.3917
981	/m/02zr92	1.3606
982	/m/06w570	1.4389
983	/m/03f9l	1.3644
984	/m/01rbg7	1.3826
985	/m/04x2ct	1.4711
986	/m/08d73n	1.3245
987	/m/06snn4	1.3329
988	/m/03c02c	1.4659
989	/m/08qjkr	1.4372
990	/m/01r44g	1.3908
991	/m/04l7wv	1.3907
992	/m/026xg3k	1.3649
993	/m/02m0sc	1.3538
994	/m/01rt5y	1.4235
995	/m/0649kb	1.3886
996		0
997	/m/042m_h	1.3927
998	/m/06fmby	1.3368
999	/m/037lzp	1.3467
1000	/m/04hxv3	1.3722
1001	/m/09kwc6	1.4058
1002	/m/0gf1ck	1.3612
1003	/m/09bxtf	1.2924
1004	/m/07gp_k	1.4569
1005	/m/0848cz	1.3702
1006	/m/0g10fh	1.2859
1007	/m/02p_5h	1.3506
1008	/m/074lty	1.3891
1009	/m/02m0v4	1.3895
1010	/m/01953q	1.3363
1011	/m/01jblh	1.3462
1012	/m/025t9z5	1.3971
1013	/m/017d77	1.3821
1014	/m/04wlz2	1.4113
1015	/m/025yq_6	1.2889
1016	/m/03pv4p	1.3644
1017	/m/07109q	1.4363
1018	/m/03klg_	1.3636
1019	/m/0d0hk9	1.3501
1020	/m/07jfym	1.4377
1021	/m/03vllp	1.4214
1022	/m/02sl5r	1.3741
1023	/m/035l95	1.4628
1024	/m/02jmst	1.4127
1025	/m/036gyz	1.4291
1026	/m/05nhjj	1.3481
1027	/m/0pmcz	1.537
1028	/m/0bn4c8	1.309
1029	/m/05j813	1.4172
1030	/m/0dplh	1.3208
1031	/m/06gg7w	1.2992
1032	/m/02l8k2	1.3097
1033	/m/01ddxw	1.3935
1034	/m/0b17f	1.3467
1035	/m/02qw_v	1.5416
1036	/m/02qxvp3	1.2992
1037	/m/043nj8	1.3508
1038	/m/0g1x5x	1.3927
1039	/m/02c9dj	1.537
1040	/m/08r5w6	1.3966
1041	/m/0c7g9x	1.3958
1042	/m/09fff8	1.3758
1043	/m/01xyvs	1.3418
1044	/m/06f9b3	1.4205
1045	/m/084cp4	1.4169
1046	/m/09tbsh	1.4597
1047	/m/0bwkcj	1.287
1048	/m/07h7xf	1.3337
1049	/m/06qrlj	1.3935
1050	/m/0220q6	1.3986
1051	/m/09c0ln	1.3757
1052	/m/017zq0	1.4838
1053	/m/04pqkc	1.4547
1054	/m/041b09	1.4029
1055	/m/04vdjf	1.3803
1056	/m/05b9mw	1.3914
1057	/m/059lqq	1.3964
1058	/m/02jwl7	1.3773
1059	/m/04vz9r	1.4478
1060	/m/022s82	1.6733
1061	/m/09l03d	1.2431
1062	/m/0clvxmk	1.4512
1063	/m/0clvxp2	1.4481
1064	/m/0clvxpr	1.4278
1065	/m/0clvxst	1.4291
1066	/m/0clvxnn	1.4288
1067	/m/0clvxqm	1.425
1068	/m/041j50	0.5124
1069	/m/0clvxqd	1.3626
1070	/m/0cngqmt	1.4736
1071	/m/02qm489	1.3377
1072	/m/01smn5	1.3927
1073	/m/03pxfy	1.3959
1074	/m/03zj9	1.4126
1075	/m/03y54x	1.3833
1076	/m/0ft5nk	1.3605
1077	/m/0hqqd	1.4844
1078	/m/017fqp	1.4417
1079	/m/06bmr3	1.4398
1080	/m/0803wp	1.4721
1081	/m/02m0vy	1.3912
1082	/m/05cf4r	1.1479
1083	/m/04cvp70	1.357
1084	/m/067m9s	1.28
1085	/m/067m9s	1.3095
1086	/m/017z88	1.592
1087	/m/0jn57	1.3523
1088	/m/03_kf6	1.4584
1089	/m/049dk	1.5725
1090	/m/0g3rqx	1.3811
1091	/m/0dbm84	1.3593
1092	/m/0bt09t	1.3402
1093	/m/0c06p_	1.2995
1094	/m/02pwzz	1.4558
1095	/m/0b41vt	1.3771
1096	/m/065mwy	1.4367
1097	/m/03p2qq	1.4061
1098	/m/02r4zzz	1.2053
1099	/m/02d3zd	1.321
1100	/m/0gsyr3	1.3155
1101	/m/0599x9	1.25
1102	/m/02t20y	1.0651
1103	/m/090985	1.2115
1104	/m/048n4z	1.44
1105	/m/0cr03v	1.2867
1106	/m/06wf4l	1.3835
1107	/m/01rr31	1.5733
1108	/m/076ngd	1.411
1109	/m/03k6_y	1.3312
1110	/m/0ggzt3	1.4128
1111	/m/0cbhfb	1.3925
1112	/m/05cx_7	1.4345
1113	/m/04t8t7	1.4785
1114	/m/08t4v3	1.3383
1115	/m/0clvmz9	1.3229
1116	/m/02xw3x	1.4059
1117	/m/04f2nf	1.3759
1118	/m/03598l	1.3256
1119	/m/02_79b	1.3232
1120	/m/01lgjy	1.3567
1121	/m/0btx82	1.3428
1122	/m/035f2w	1.4051
1123	/m/01t8lq	1.386
1124	/m/02wc4j	1.4365
1125	/m/07439d	1.4291
1126	/m/03dhkq	1.3585
1127	/m/0c9xxb	1.3877
1128	/m/02_7bx	1.3893
1129	/m/046l8v	1.348
1130	/m/0986gf	1.3653
1131	/m/01qbqb	1.3389
1132	/m/01kgkj	1.4453
1133	/m/03p311	1.3658
1134	/m/0fxcj	1.4539
1135	/m/0c7bsd	1.2602
1136	/m/02bpy_	1.4282
1137	/m/07xcwy	1.3535
1138	/m/07wjk	1.3582
1139	/m/02wcn9x	1.1096
1140	/m/06rpg5	1.3371
1141	/m/026m8mg	1.1943
1142	/m/0ym1n	1.3869
1143	/m/04lbmb	1.4113
1144	/m/03fmff	1.3754
1145	/m/03fmfs	1.4801
1146	/m/01z3y8	1.4024
1147	/m/058nht	1.3997
1148	/m/03bcdd	1.2858
1149	/m/09j7m9	1.3278
1150	/m/02p36y	1.4706
1151	/m/056gv2	1.4387
1152	/m/01yp_k	1.3686
1153	/m/023dhr	1.3695
1154	/m/09538z	1.3587
1155	/m/01pl14	1.5965
1156	/m/0952mf	1.3852
1157	/m/01_qcn	1.4432
1158	/m/07yn3x	1.1509
1159	/m/01bzw5	1.4817
1160	/m/05b66g	1.3862
1161	/m/040xhg	1.3474
1162	/m/02pjfr2	1.4392
1163	/m/049rdj	1.3524
1164	/m/02m0y5	1.3983
1165	/m/08_462	1.3609
1166	/m/02zktk	1.311
1167	/m/08b2fl	1.3218
1168	/m/04q8sx	1.3393
1169	/m/01ny2p	1.4013
1170	/m/05qs7g	1.3665
1171	/m/088x3v	1.3916
1172	/m/0cfvxn	1.195
1173	/m/0lbfv	1.5217
1174	/m/015q8z	1.3474
1175	/m/04ftdq	1.4147
1176	/m/04sylm	1.4558
1177	/m/037sfm	1.3698
1178	/m/096dk9	1.4046
1179	/m/02vpf9	1.4231
1180	/m/03sbhm	1.0422
1181	/m/0f1tk1	1.1652
1182	/m/07rg6_	1.3652
1183	/m/02zb9f	1.3928
1184	/m/0jfwq	1.3235
1185	/m/07dfv8	1.2821
1186	/m/05m9d6	1.3751
1187	/m/042d5c	1.3768
1188	/m/02zg4q	1.2921
1189	/m/03m5h6	1.3958
1190	/m/05jw19	1.321
1191	/m/05l0ry	1.3188
1192	/m/060bzn	1.4227
1193	/m/033s3h	1.353
1194	/m/0bq1cy	1.3367
1195	/m/0788m6	1.4953
1196	/m/04vwz2	1.4385
1197	/m/0cqj1g	1.5109
1198	/m/072g9j	1.4127
1199	/m/02yrlr	1.3727
1200	/m/04p1g_	1.3786
1201	/m/0clvm_w	1.3593
1202	/m/04pkl7	1.3482
1203	/m/02zkz7	1.4527
1204	/m/0fqckm	1.3296
1205	/m/02jjrb	1.3362
1206	/m/03gqp5	1.4709
1207	/m/022jr5	1.4635
1208	/m/02ck63	1.3689
1209	/m/084wcs	1.3477
1210	/m/038133	1.346
1211	/m/0clvnmr	1.3813
1212	/m/07ymzn	1.1761
1213	/m/04985n	1.3597
1214	/m/03f43j	1.3759
1215	/m/021nbr	1.3649
1216	/m/02fgdx	1.4466
1217	/m/0fd6_b	1.4091
1218	/m/01jlrt	1.4162
1219	/m/02kvm_	1.3625
1220	/m/061s54	1.5352
1221	/m/03mhg2x	1.4649
1222	/m/09813x	1.2757
1223	/m/07dhtr	1.4027
1224	/m/0bv41_	1.3663
1225	/m/025y7d	1.0321
1226	/m/02zc7f	1.5264
1227	/m/02qzh8f	1.3436
1228	/m/046lb6	1.324
1229	/m/07k5c65	1.2818
1230	/m/08p7gf	1.3133
1231	/m/03dywv	1.4357
1232	/m/071d9q	1.3362
1233	/m/09l4v4	1.4579
1234	/m/05cdzm	1.3342
1235	/m/04c969	1.37
1236	/m/0288zy	1.3785
1237	/m/0f2lw0	1.4173
1238	/m/03nm0d	1.4656
1239	/m/02xw0n	1.566
1240	/m/02xw0_	1.4826
1241	/m/027df3	1.4183
1242	/m/08xjzq	1.1933
1243	/m/01qfbg	1.3591
1244	/m/06kjlb	1.3951
1245	/m/0bs3w5	1.3833
1246	/m/05kb_g	1.4691
1247	/m/019pwv	1.5366
1248	/m/025z9kb	1.4207
1249	/m/05kc17	1.4674
1250	/m/02j07k	1.3168
1251	/m/06w3d6	1.3294
1252	/m/01605c	1.362
1253	/m/03816s	1.3323
1254	/m/032kcc	1.5605
1255	/m/0n6hp	1.5093
1256	/m/01vr72	1.5345
1257	/m/05tvkg	1.3121
1258	/m/06nzh3	1.3663
1259	/m/01flrh	1.4317
1260	/m/0919wd	1.4474
1261	/m/02pf10	1.3682
1262	/m/0sxgh	1.4682
1263	/m/0f34v4	1.2984
1264	/m/02r5r1	1.24
1265	/m/0cbhgq	1.3713
1266	/m/0clvtns	1.2617
1267	/m/0clvt3g	1.3628
1268	/m/0p7tb	1.4675
1269	/m/04cwk0	1.3928
1270	/m/02qv5c	1.3575
1271	/m/07v8kl	1.229
1272	/m/0616sq	1.3956
1273	/m/0b5cvt	1.2863
1274	/m/03jsrt	1.4231
1275	/m/03jjh2	1.4023
1276	/m/06j6jn	1.4484
1277	/m/02qn7vj	1.2209
1278	/m/07yyt9	1.1785
1279	/m/03ffrk	1.3451
1280	/m/035n2s	1.3505
1281	/m/06397b	1.3976
1282	/m/0clw50m	1.376
1283	/m/03gxb4	1.3604
1284	/m/08pz2w	1.3631
1285	/m/01pxcf	1.5071
1286	/m/06lp4j	1.4023
1287	/m/08qt8_	1.3443
1288	/m/0cwsyt	1.363
1289	/m/0fl8c2	1.3541
1290	/m/04_xw0	1.4149
1291	/m/06vm1s	1.3428
1292	/m/03jpmp	1.3794
1293	/m/025r1t	1.4251
1294	/m/08sr6c	1.4086
1295	/m/031n8c	1.5363
1296	/m/03d405k	1.4144
1297	/m/0ffkcx	1.4251
1298	/m/01r4mx	1.4728
1299	/m/08y_qb	1.4627
1300	/m/0225x9	1.4982
1301	/m/07p7yr	1.4896
1302	/m/03cfts	1.5374
1303	/m/046lfq	1.3461
1304	/m/0d9z4d	1.3116
1305	/m/05vbq0	1.3205
1306	/m/02j4r3	1.3841
1307	/m/02zkw9	1.4398
1308	/m/0cp41w	1.332
1309	/m/02z43f	1.4489
1310	/m/0269kx	1.5622
1311	/m/07nxcp	1.4382
1312	/m/0590nq	1.4205
1313	/m/07wmdl	1.3835
1314	/m/025xlxk	1.3999
1315	/m/02k5n5	1.422
1316	/m/02wzfhn	1.3224
1317	/m/068q16	1.4316
1318	/m/03pjnf	1.4304
1319	/m/03p35n	1.4375
1320	/m/05gx7	1.4591
1321	/m/02x4wy4	1.4161
1322	/m/05jk4j	1.4083
1323	/m/08qqb8	1.3266
1324	/m/074lkb	1.2509
1325	/m/04jhhtm	1.454
1326	/m/04g5g8	1.4972
1327	/m/03wy3k	1.4049
1328	/m/026p2f	1.3354
1329	/m/027y36f	1.4288
1330	/m/05859c	1.4469
1331	/m/019tfm	1.5039
1332	/m/04bymm	1.3872
1333	/m/06j6wl	1.3462
1334	/m/092j8p	1.5003
1335	/m/04hybc	1.3285
1336	/m/02x60g	1.5931
1337	/m/062ns0	1.3294
1338	/m/026tkqd	1.3839
1339	/m/02g8jt	1.4471
1340	/m/04cz4r	1.274
1341	/m/0pb5s3f	1.3358
1342	/m/015kpp	1.3661
1343	/m/03cjf7t	1.3827
1344	/m/05vq69	1.4086
1345	/m/06mwdn	1.3678
1346	/m/03hvk2	1.4629
1347	/m/09qmsn	1.4307
1348	/m/0d5jxq	1.4075
1349	/m/035wtd	1.4534
1350	/m/02662sv	1.3871
1351	/m/04d_x2	1.4474
1352	/m/04f0wp	1.3811
1353	/m/03zz4c	1.3353
1354	/m/0330qx	1.4229
1355	/m/0799k8	1.3215
1356	/m/02rlrtx	1.422
1357	/m/05l0dl	1.5575
1358	/m/05cwl_	1.4777
1359	/m/011kn2	1.3785
1360	/m/0br4tb	1.2819
1361	/m/01t4_8	1.414
1362	/m/0ckbml	1.449
1363	/m/0ckbw_	1.4094
1364	/m/0ccw5l	1.4441
1365	/m/05zz47	1.4322
1366	/m/08n1n8	1.3618
1367	/m/035774	1.4092
1368	/m/0c6sh7	1.3269
1369	/m/04ctkj	1.4619
1370	/m/026dw21	1.3933
1371	/m/01jq34	1.4938
1372	/m/080b1cd	1.2793
1373	/m/02z4y9h	1.3036
1374	/m/02r5ns	1.3851
1375	/m/0g5_n5	1.295
1376	/m/088tx8	1.2988
1377	/m/06v5pm	1.4016
1378	/m/058f22	1.3963
1379	/m/08768q	1.4319
1380	/m/085w68	1.1054
1381	/m/0d1rhf	1.3973
1382	/m/06v_pw	1.3297
1383	/m/07tds	1.4165
1384	/m/0b4v6_	1.3803
1385	/m/06xp6f	1.3357
1386	/m/04x24m	1.3835
1387	/m/04kn17	1.4397
1388	/m/02g45h	1.3676
1389	/m/02rqrs9	1.2726
1390	/m/077v4q	1.4804
1391	/m/02srbb	1.4196
1392	/m/04ymwf	1.3406
1393	/m/021q2j	1.5706
1394	/m/0cz61q	1.4974
1395	/m/069bq3	1.37
1396	/m/02hp85	1.3317
1397	/m/02x2w7g	1.2704
1398	/m/07f9lq	1.4922
1399	/m/03bmmc	1.5382
1400	/m/06js09	1.3252
1401	/m/0c1wm0	1.2961
1402	/m/04lsvw	1.3253
1403	/m/043sg_	1.3233
1404	/m/0234_c	1.4018
1405	/m/09rppz	1.4043
1406	/m/0bp8yw	1.425
1407	/m/08j8x9	1.4319
1408	/m/03p37s	1.3491
1409	/m/0196sy	1.4026
1410	/m/0270c84	1.3381
1411	/m/0g_cm6	1.3438
1412	/m/0f7s3z	1.3562
1413	/m/0bn3hs	1.33
1414	/m/08_n4m	1.1957
1415	/m/0clvqq5	1.2878
1416	/m/0clvn4k	1.2152
1417	/m/06q47x	1.4866
1418	/m/03ryds	1.3756
1419	/m/0k1k6	1.3811
1420	/m/026m0nc	1.365
1421	/m/04510r	1.2878
1422	/m/04510r	0.5124
1423	/m/029wyv	1.396
1424	/m/036mjy	1.3093
1425	/m/0l0wv	1.5583
1426	/m/05v84x	1.3318
1427	/m/06sgl7	1.3939
1428	/m/05j6xb	1.4618
1429	/m/04m5kh	1.4292
1430	/m/05pc4w	1.3961
1431	/m/02h659	1.4047
1432	/m/04ztyr	1.4689
1433	/m/0fvr_n	1.3211
1434	/m/0c0b79	1.3255
1435	/m/0clf7n	1.32
1436	/m/074p4b	1.5155
1437	/m/0gf14	1.4295
1438	/m/03hk0td	1.4041
1439	/m/04gz95	1.4859
1440	/m/0252ym	1.3313
1441	/m/04pvh0	1.3974
1442	/m/0780xj	1.4306
1443	/m/07vv0r	1.3535
1444	/m/02qxg5d	1.2329
1445	/m/09j1zb	1.4377
1446	/m/01xk7r	1.5098
1447	/m/057dm9	1.4608
1448		0
1449	/m/027xx3	1.5127
1450	/m/02ms6l	1.4793
1451	/m/01rtm4	1.5192
1452	/m/03jhs7	1.5576
1453	/m/03xnjy	1.4396
1454	/m/0bjqh	1.5861
1455	/m/01hb1t	1.5287
1456	/m/06l6nx	1.3213
1457	/m/02dmch	1.3601
1458	/m/01hyks	1.4122
1459	/m/02w26k	1.366
1460	/m/035vyj	1.4016
1461	/m/05mgfj	1.3587
1462	/m/048lyc	1.3577
1463	/m/01jn0v	1.3445
1464	/m/0601rr	1.4418
1465	/m/073d6w	1.3477
1466	/m/01pdf0	1.3767
1467	/m/09v50n	1.3745
1468	/m/04xkv6	1.3549
1469	/m/0h0ly0	1.3976
1470	/m/071_8	1.5693
1471	/m/06d3n0	1.3092
1472	/m/0clvvx3	1.3067
1473	/m/077kfc	1.3376
1474	/m/035gt8	1.3826
1475	/m/04wgdx	1.4933
1476	/m/01kvrz	1.4642
1477	/m/05cz3c	1.3789
1478	/m/025vsqs	1.396
1479	/m/033q4k	1.4587
1480	/m/0clvvzj	1.2343
1481	/m/02r4cx	1.4388
1482	/m/0h6sy3	1.3879
1483	/m/039l1r	1.3792
1484	/m/02zgk4	1.5132
1485	/m/07_pb4	1.4645
1486	/m/05d_lm	1.3548
1487	/m/03hhs8	1.3941
1488	/m/07dr45	1.4089
1489	/m/06msjp	1.4863
1490	/m/03tmkg	1.467
1491	/m/02f4s3	1.6243
1492	/m/04qspr	1.5829
1493	/m/06hf4j	1.4253
1494	/m/01nyq0	1.4764
1495	/m/03x33n	1.5263
1496	/m/09j0nm	1.3693
1497	/m/02m41x	1.3707
1498	/m/0c341_	1.3784
1499	/m/03gssq	1.3985
1500	/m/02xw1b	1.4576
1501	/m/02qdsnc	1.1798
1502	/m/04nh9x	1.3631
1503	/m/03zl22	1.4222
1504	/m/02z8cv	1.3446
1505	/m/099dnr	1.3592
1506	/m/0dndw2	1.4621
1507	/m/048grk	1.3753
1508	/m/072p91	1.3224
1509	/m/029x7p	1.4007
1510	/m/037p_w	1.4322
1511	/m/05fs24	1.425
1512	/m/03nsp_5	1.1929
1513	/m/02wzy_n	1.3475
1514	/m/09w0fj	1.2718
1515	/m/02l1fn	1.4438
1516	/m/0bv2wv	1.2262
1517	/m/0411n85	1.3161
1518	/m/05mwtgd	1.4173
1519	/m/02xv_z	1.5069
1520	/m/01x0jp	1.4452
1521	/m/064dyn	1.4128
1522		0
1523	/m/064dyn	1.3239
1524	/m/09yvtz	1.3504
1525	/m/06ykp	1.4392
1526	/m/02x0s88	1.2741
1527	/m/027h2p	1.3347
1528	/m/027h2p	1.5238
1529	/m/0clvn30	1.1038
1530	/m/01g4c1	1.4496
1531	/m/01jzyx	1.4117
1532	/m/0dpn12	1.2338
1533	/m/03p1tb	1.1893
1534	/m/02bhj4	0.5124
1535	/m/03p1pf	1.3802
1536	/m/02bhj4	1.3973
1537	/m/02q636	1.4524
1538	/m/02ws5h	1.313
1539	/m/08wtb9	1.4161
1540		0
1541	/m/0bdfpf	1.3723
1542	/m/01tntf	1.4676
1543	/m/01tntf	1.4634
1544	/m/01q9x9	1.4587
1545	/m/05t_dp	1.4032
1546	/m/04pmt5	1.3662
1547	/m/0m2_n	1.4091
1548	/m/08ldcq	1.407
1549	/m/01lckm	1.4257
1550	/m/03hf35	1.4222
1551	/m/06f0mf	1.3449
1552	/m/01r4jy	1.2994
1553	/m/06t0hd	1.4157
1554	/m/03bcpj	1.4412
1555	/m/0l07h	1.3272
1556	/m/0460f3	1.4171
1557	/m/02zkpf	1.5827
1558	/m/058z2d	1.3959
1559	/m/04px0z	1.372
1560	/m/04px0z	0.5124
1561	/m/016sd3	1.4046
1562	/m/04hy37	1.3465
1563	/m/04k0bn	1.3335
1564	/m/071vbm	1.3635
1565	/m/01vrdk	1.3924
1566	/m/032c4q	1.4607
1567	/m/042nh2	1.3155
1568	/m/02r5qq	1.3439
1569	/m/02np87	1.3332
1570	/m/02q5v6	1.0014
1571	/m/02r93z	0.9147
1572	/m/02m990	1.3469
1573	/m/02m94y	1.2752
1574	/m/06_g9g	1.4566
1575	/m/02m9jp	1.3439
1576	/m/02qfp1	1.3476
1577	/m/02qf_b	1.3057
1578	/m/0281l_s	1.3639
1579	/m/04m5b5	1.3649
1580	/m/04sfxg	1.4147
1581	/m/05xkdw	1.2987
1582	/m/0fl475	1.3224
1583	/m/04907k	1.4325
1584	/m/02z9p9	1.456
1585	/m/06tsq8	1.3837
1586	/m/04c9df	1.445
1587	/m/04y6rq	1.4969
1588	/m/04_f49	1.5401
1589	/m/04xn1k	1.3548
1590	/m/04_f7r	1.5219
1591	/m/04_f96	1.41
1592	/m/09yl7p	1.3188
1593	/m/0431vk	1.399
1594	/m/02ngbs	1.459
1595	/m/01sj9x	1.577
1596	/m/07533x	1.523
1597	/m/05g8fn	1.4183
1598	/m/03bchl	1.2816
1599	/m/03qnnt	1.3323
1600	/m/07b52m	1.3735
1601	/m/08rgnf	1.306
1602	/m/01r4ld	1.4758
1603	/m/0l4qb	1.4402
1604	/m/0bsmqw	1.398
1605	/m/0glc5x	1.4383
1606	/m/02tcv_	1.3345
1607	/m/0971m8	1.3381
1608	/m/043bb1	1.3769
1609	/m/01ln5m	1.3772
1610	/m/075lv_	1.3307
1611	/m/069xk5	1.3587
1612	/m/01mvt4	1.3854
1613	/m/0f9jh4	1.2133
1614	/m/052400	1.342
1615	/m/04m59d	1.3826
1616	/m/0clvmzj	1.3738
1617	/m/02qv62	1.3445
1618	/m/04f4tn	1.3526
1619	/m/02km0m	1.5385
1620	/m/03k_7l	1.4337
1621	/m/027g83d	1.3677
1622	/m/05cf0c	1.3631
1623	/m/035g_2	1.0849
1624	/m/035h0h	1.0717
1625	/m/02ccqg	1.3265
1626	/m/0cn158	1.3935
1627	/m/0288bq	1.5382
1628	/m/0810kg	1.4107
1629	/m/02fr_8	1.5421
1630	/m/07x4c	1.762
1631	/m/0g8fs	1.6692
1632	/m/025ypcz	1.4291
1633	/m/02qn4t7	1.3097
1634	/m/043p59	1.3254
1635	/m/04kn9k	1.2574
1636	/m/0cp4h6v	0.9896
1637	/m/0277j73	1.323
1638	/m/03m3d1	1.3749
1639	/m/02cttt	1.5792
1640	/m/0bs_4n	1.3619
1641	/m/02txdf	1.4147
1642	/m/02wbp_	1.5044
1643	/m/02vb0r	1.5265
1644	/m/02wbs2	1.3884
1645	/m/01k3s2	1.5716
1646	/m/05klpt	1.4574
1647	/m/04b70f	1.4762
1648	/m/07dtym	1.4834
1649	/m/07bmxx	1.4453
1650	/m/02j2n3	1.3711
1651	/m/017cy9	1.6304
1652	/m/0mbwf	1.5178
1653	/m/04964m	1.4403
1654	/m/03cy9t	1.4408
1655	/m/03csbd	1.4407
1656	/m/04l6rp	1.3503
1657	/m/0clvsvy	1.0637
1658	/m/08wscd	1.3691
1659	/m/06_y75	1.3815
1660	/m/02srpb	1.3434
1661	/m/01y9qr	1.4261
1662	/m/0308mr	1.363
1663	/m/03b1pl	1.4211
1664	/m/039swh	1.4436
1665	/m/04_7mq	1.4757
1666	/m/046099	1.4042
1667	/m/06gh57	1.3968
1668	/m/024818	1.453
1669	/m/02fszn	1.4557
1670	/m/04b_hp	1.1926
1671	/m/015q1n	1.6193
1672	/m/0dvzs8	1.2333
1673	/m/04n258	1.2409
1674	/m/0df8v8	1.348
1675	/m/08fg2y	1.2045
1676	/m/020ddc	1.4666
1677	/m/01trj2	1.3378
1678	/m/06l8bg	1.4801
1679	/m/02htx3	1.4809
1680	/m/02mw1g	1.5267
1681	/m/023zrb	1.5238
1682	/m/02lqqd	1.5134
1683	/m/029_ch	1.4267
1684	/m/06bz73	1.3933
1685	/m/02qc_4	1.5453
1686	/m/02xw63	1.4134
1687	/m/01qfbt	1.424
1688	/m/0187m6	1.6111
1689	/m/02hp7c	1.3366
1690	/m/02_dpx	1.3426
1691	/m/0d1rzh	1.4569
1692	/m/05jnnd	1.4177
1693	/m/05h3ds	1.5305
1694	/m/07wkd	1.5554
1695	/m/02ldmw	1.4673
1696	/m/024gyr	1.4871
1697	/m/0jt5nm8	1.443
1698	/m/02x430q	1.3855
1699	/m/01qx6_	1.4758
1700	/m/011kn2	1.4284
1701	/m/04sktp	1.2028
1702	/m/07wl2	1.4712
1703	/m/0clvxmk	1.3385
1704	/m/0clvxp2	1.3354
1705	/m/03kqf5	1.3392
1706	/m/03kpt9	1.2751
1707	/m/03kq52	1.2685
1708	/m/02bfj8	1.5992
1709	/m/03kqgb	1.5033
1710	/m/041j50	1.3286
1711	/m/03kpl7	1.6363
1712	/m/01rs7r	1.3845
1713	/m/0280gx	1.4271
1714	/m/0bhv_l	1.3866
1715	/m/05gm16l	1.4551
1716	/m/05pbwh	1.432
1717	/m/015bjw	1.3947
1718	/m/0cysf_	1.4003
1719	/m/01cx7g	1.4559
1720	/m/03tw2s	1.313
1721	/m/03fr0y	1.4753
1722	/m/0207yx	1.4836
1723	/m/01n0s7	1.4262
1724	/m/05bf4q	1.0316
1725	/m/064dyn	0.5124
1726	/m/011kn2	1.3663
1727	/m/05h5r4	1.2658
1728	/m/02tcv_	1.3751
1729	/m/02qd1f	1.2418
1730	/m/03sfp8	1.4534
1731	/m/03xnv5	1.5121
1732	/m/02zg4q	1.4674
1733	/m/050vcv	1.522
1734	/m/025rxdy	1.5845
1735	/m/02lr9z	1.4262
1736	/m/04__wj	1.451
1737	/m/04cd4c	1.4561
1738	/m/037k8z	1.601
1739	/m/03szws	1.5868
1740	/m/05rm__	1.3794
1741	/m/02dnrn	1.4855
1742	/m/01gyr7	1.3507
1743	/m/037qq_	1.4309
1744	/m/097byf	1.4298
1745	/m/05pz_j	1.3133
1746	/m/0cr6tg	1.4306
1747	/m/032gn4	1.3423
1748	/m/02zccd	1.285
1749	/m/0909wd	1.3956
1750	/m/04chyn	1.476
1751	/m/02klny	1.4615
1752	/m/07wjk	1.6589
1753	/m/07wlt	1.4786
1754	/m/025sr8x	1.2709
1755	/m/0jpkw	1.4627
1756	/m/07c5fv	1.4159
1757	/m/01y9pk	1.4307
1758	/m/02st53	1.3864
1759	/m/02hg14	1.4702
1760	/m/02k4vl	1.4973
1761	/m/0220q6	1.4773
1762	/m/0c59s8	1.3135
1763	/m/03dzn_	1.445
1764	/m/0285cw0	1.3544
1765	/m/032371	1.4405
1766	/m/02t9nq	1.4404
1767	/m/026z5rs	1.4101
1768	/m/0bz10v	1.3556
1769	/m/04qxpz	1.4496
1770	/m/037sk9	1.4416
1771	/m/02jjtg	1.3743
1772	/m/02cttt	1.185
1773	/m/031gq7	1.3852
1774	/m/02xhkt	1.375
1775	/m/02zr0z	1.436
1776	/m/03v2q1	1.3993
1777	/m/04h7tn	1.3242
1778	/m/0df64c	1.3062
1779	/m/083ls	1.3797
1780	/m/046lgs	1.3798
1781	/m/01jq4b	1.5181
1782	/m/06832q	1.3602
1783	/m/045s_6	1.3215
1784	/m/015r27	1.3333
1785	/m/03cdxy2	1.3598
1786	/m/07lwfc	1.3576
1787	/m/05l0hv	1.3976
1788	/m/02pjdm	1.3173
1789	/m/03ysv6	1.4142
1790	/m/027vj2	1.4113
1791	/m/01n46p	1.3862
